word,doc
malum,Lex Visigothorum.docx
malus,Lex Visigothorum.docx
mancipium,Lex Visigothorum.docx
mancipo,Lex Visigothorum.docx
mandatarius,Lex Visigothorum.docx
mandator,Lex Visigothorum.docx
mandatum,Lex Visigothorum.docx
mando,Lex Visigothorum.docx
maneo,Lex Visigothorum.docx
manifeste,Lex Visigothorum.docx
manifesto,Lex Visigothorum.docx
manifestus,Lex Visigothorum.docx
mansio,Lex Visigothorum.docx
mansor,Lex Visigothorum.docx
mansuesco,Lex Visigothorum.docx
mansuetudo,Lex Visigothorum.docx
manumissio,Lex Visigothorum.docx
manumissor,Lex Visigothorum.docx
manumitto,Lex Visigothorum.docx
manus,Lex Visigothorum.docx
mare,Lex Visigothorum.docx
marita,Lex Visigothorum.docx
marito,Lex Visigothorum.docx
maritus,Lex Visigothorum.docx
martyr,Lex Visigothorum.docx
masculus,Lex Visigothorum.docx
mater,Lex Visigothorum.docx
materia,Lex Visigothorum.docx
maternus,Lex Visigothorum.docx
matertera,Lex Visigothorum.docx
matrimonium,Lex Visigothorum.docx
medella,Lex Visigothorum.docx
medica,Lex Visigothorum.docx
medicamen,Lex Visigothorum.docx
medietas,Lex Visigothorum.docx
medio,Lex Visigothorum.docx
mediocris,Lex Visigothorum.docx
mediocritas,Lex Visigothorum.docx
meditatio,Lex Visigothorum.docx
medito,Lex Visigothorum.docx
meditor,Lex Visigothorum.docx
medium,Lex Visigothorum.docx
medius,Lex Visigothorum.docx
meio,Lex Visigothorum.docx
melioro,Lex Visigothorum.docx
membrum,Lex Visigothorum.docx
memini,Lex Visigothorum.docx
memoria,Lex Visigothorum.docx
mendacium,Lex Visigothorum.docx
mendax,Lex Visigothorum.docx
mens,Lex Visigothorum.docx
mensa,Lex Visigothorum.docx
mensis,Lex Visigothorum.docx
mensuratus,Lex Visigothorum.docx
mensuro,Lex Visigothorum.docx
mensus,Lex Visigothorum.docx
mentior,Lex Visigothorum.docx
meo,Lex Visigothorum.docx
mercenarius,Lex Visigothorum.docx
merces,Lex Visigothorum.docx
mercor,Lex Visigothorum.docx
mereo,Lex Visigothorum.docx
meretrix,Lex Visigothorum.docx
meridianus,Lex Visigothorum.docx
messis,Lex Visigothorum.docx
meta,Lex Visigothorum.docx
metallum,Lex Visigothorum.docx
metior,Lex Visigothorum.docx
metuo,Lex Visigothorum.docx
meum,Lex Visigothorum.docx
meus,Lex Visigothorum.docx
miles,Lex Visigothorum.docx
milito,Lex Visigothorum.docx
milium,Lex Visigothorum.docx
mille,Lex Visigothorum.docx
millenarius,Lex Visigothorum.docx
minimum,Lex Visigothorum.docx
minister,Lex Visigothorum.docx
ministro,Lex Visigothorum.docx
minor,Lex Visigothorum.docx
mirabilis,Lex Visigothorum.docx
misceo,Lex Visigothorum.docx
miserabilis,Lex Visigothorum.docx
miseranter,Lex Visigothorum.docx
miseratio,Lex Visigothorum.docx
misereo,Lex Visigothorum.docx
miseror,Lex Visigothorum.docx
mitio,Lex Visigothorum.docx
mitto,Lex Visigothorum.docx
mobilis,Lex Visigothorum.docx
moderamen,Lex Visigothorum.docx
moderatus,Lex Visigothorum.docx
moderna,Lex Visigothorum.docx
modero,Lex Visigothorum.docx
modeste,Lex Visigothorum.docx
modestia,Lex Visigothorum.docx
modestus,Lex Visigothorum.docx
modicus,Lex Visigothorum.docx
modius,Lex Visigothorum.docx
modus,Lex Visigothorum.docx
moles,Lex Visigothorum.docx
molestia,Lex Visigothorum.docx
molesto,Lex Visigothorum.docx
molimen,Lex Visigothorum.docx
molior,Lex Visigothorum.docx
momentum,Lex Visigothorum.docx
monacha,Lex Visigothorum.docx
monachus,Lex Visigothorum.docx
monasterium,Lex Visigothorum.docx
moneo,Lex Visigothorum.docx
moneta,Lex Visigothorum.docx
monitio,Lex Visigothorum.docx
mons,Lex Visigothorum.docx
monstro,Lex Visigothorum.docx
mora,Lex Visigothorum.docx
morbidus,Lex Visigothorum.docx
morbus,Lex Visigothorum.docx
mordeo,Lex Visigothorum.docx
morion,Lex Visigothorum.docx
morior,Lex Visigothorum.docx
moror,Lex Visigothorum.docx
mortalis,Lex Visigothorum.docx
mortifer,Lex Visigothorum.docx
mortifico,Lex Visigothorum.docx
morum,Lex Visigothorum.docx
mos,Lex Visigothorum.docx
moto,Lex Visigothorum.docx
motus,Lex Visigothorum.docx
moueo,Lex Visigothorum.docx
mox,Lex Visigothorum.docx
mucro,Lex Visigothorum.docx
mulcto,Lex Visigothorum.docx
mulier,Lex Visigothorum.docx
mulinus,Lex Visigothorum.docx
mullo,Lex Visigothorum.docx
mullus,Lex Visigothorum.docx
multa,Lex Visigothorum.docx
multatio,Lex Visigothorum.docx
multi,Lex Visigothorum.docx
multiplex,Lex Visigothorum.docx
multitudo,Lex Visigothorum.docx
multo,Lex Visigothorum.docx
multotiens,Lex Visigothorum.docx
multus,Lex Visigothorum.docx
mundanus,Lex Visigothorum.docx
munditia,Lex Visigothorum.docx
mundo,Lex Visigothorum.docx
mundus,Lex Visigothorum.docx
munificens,Lex Visigothorum.docx
munimentum,Lex Visigothorum.docx
munio,Lex Visigothorum.docx
munitio,Lex Visigothorum.docx
munus,Lex Visigothorum.docx
murus,Lex Visigothorum.docx
muto,Lex Visigothorum.docx
mutus,Lex Visigothorum.docx
mutuum,Lex Visigothorum.docx
namque,Lex Visigothorum.docx
nares,Lex Visigothorum.docx
narro,Lex Visigothorum.docx
nasciturus,Lex Visigothorum.docx
nascor,Lex Visigothorum.docx
nasum,Lex Visigothorum.docx
nasus,Lex Visigothorum.docx
natales,Lex Visigothorum.docx
natio,Lex Visigothorum.docx
natiuitas,Lex Visigothorum.docx
naturalis,Lex Visigothorum.docx
naue,Lex Visigothorum.docx
naufragium,Lex Visigothorum.docx
naufrago,Lex Visigothorum.docx
navis,Lex Visigothorum.docx
nebula,Lex Visigothorum.docx
nebulosus,Lex Visigothorum.docx
necator,Lex Visigothorum.docx
necdum,Lex Visigothorum.docx
necessarius,Lex Visigothorum.docx
necesse,Lex Visigothorum.docx
necessitas,Lex Visigothorum.docx
necessitudo,Lex Visigothorum.docx
necnon,Lex Visigothorum.docx
neco,Lex Visigothorum.docx
necto,Lex Visigothorum.docx
nefandus,Lex Visigothorum.docx
nefarie,Lex Visigothorum.docx
nefarium,Lex Visigothorum.docx
nefarius,Lex Visigothorum.docx
nefas,Lex Visigothorum.docx
neg,Lex Visigothorum.docx
negator,Lex Visigothorum.docx
neglegens,Lex Visigothorum.docx
neglegentia,Lex Visigothorum.docx
negligo,Lex Visigothorum.docx
nego,Lex Visigothorum.docx
negotiator,Lex Visigothorum.docx
negotior,Lex Visigothorum.docx
negotium,Lex Visigothorum.docx
nemo,Lex Visigothorum.docx
neo,Lex Visigothorum.docx
neomenia,Lex Visigothorum.docx
neptis,Lex Visigothorum.docx
nepus,Lex Visigothorum.docx
nequaquam,Lex Visigothorum.docx
neque,Lex Visigothorum.docx
nequeo,Lex Visigothorum.docx
nequissimus,Lex Visigothorum.docx
nequiter,Lex Visigothorum.docx
nequitia,Lex Visigothorum.docx
nes,Lex Visigothorum.docx
nescio,Lex Visigothorum.docx
nescius,Lex Visigothorum.docx
nexus,Lex Visigothorum.docx
nihil,Lex Visigothorum.docx
nihilominus,Lex Visigothorum.docx
nihilum,Lex Visigothorum.docx
nimium,Lex Visigothorum.docx
nisus,Lex Visigothorum.docx
niteo,Lex Visigothorum.docx
nitidus,Lex Visigothorum.docx
nitor,Lex Visigothorum.docx
nix,Lex Visigothorum.docx
nobilis,Lex Visigothorum.docx
nobilitas,Lex Visigothorum.docx
nobilito,Lex Visigothorum.docx
noceo,Lex Visigothorum.docx
nociuus,Lex Visigothorum.docx
nolo,Lex Visigothorum.docx
nome,Lex Visigothorum.docx
nomen,Lex Visigothorum.docx
nomino,Lex Visigothorum.docx
nondum,Lex Visigothorum.docx
nonnulli,Lex Visigothorum.docx
nonnumquam,Lex Visigothorum.docx
nonus,Lex Visigothorum.docx
nos,Lex Visigothorum.docx
nosco,Lex Visigothorum.docx
nosse,Lex Visigothorum.docx
noster,Lex Visigothorum.docx
notabilis,Lex Visigothorum.docx
notabiliter,Lex Visigothorum.docx
notarius,Lex Visigothorum.docx
notatus,Lex Visigothorum.docx
notitia,Lex Visigothorum.docx
noto,Lex Visigothorum.docx
noue,Lex Visigothorum.docx
nouellus,Lex Visigothorum.docx
nouies,Lex Visigothorum.docx
nouitas,Lex Visigothorum.docx
nouiter,Lex Visigothorum.docx
nouo,Lex Visigothorum.docx
nouus,Lex Visigothorum.docx
noverca,Lex Visigothorum.docx
nox,Lex Visigothorum.docx
noxa,Lex Visigothorum.docx
noxia,Lex Visigothorum.docx
noxie,Lex Visigothorum.docx
noxius,Lex Visigothorum.docx
nubes,Lex Visigothorum.docx
nubo,Lex Visigothorum.docx
nude,Lex Visigothorum.docx
nudo,Lex Visigothorum.docx
nudus,Lex Visigothorum.docx
nullatenus,Lex Visigothorum.docx
nullus,Lex Visigothorum.docx
numerarius,Lex Visigothorum.docx
numeratum,Lex Visigothorum.docx
numeratus,Lex Visigothorum.docx
numero,Lex Visigothorum.docx
numerositas,Lex Visigothorum.docx
numerus,Lex Visigothorum.docx
nummus,Lex Visigothorum.docx
numquam,Lex Visigothorum.docx
numus,Lex Visigothorum.docx
nunc,Lex Visigothorum.docx
nuncio,Lex Visigothorum.docx
nuncupo,Lex Visigothorum.docx
nunquam,Lex Visigothorum.docx
nuntio,Lex Visigothorum.docx
nuper,Lex Visigothorum.docx
nuptiae,Lex Visigothorum.docx
nuptialis,Lex Visigothorum.docx
nuptus,Lex Visigothorum.docx
nurus,Lex Visigothorum.docx
nusquam,Lex Visigothorum.docx
nutrio,Lex Visigothorum.docx
nutritio,Lex Visigothorum.docx
nutus,Lex Visigothorum.docx
obduro,Lex Visigothorum.docx
obedio,Lex Visigothorum.docx
obeo,Lex Visigothorum.docx
oberro,Lex Visigothorum.docx
obicio,Lex Visigothorum.docx
obitus,Lex Visigothorum.docx
objectio,Lex Visigothorum.docx
objectus,Lex Visigothorum.docx
objurgo,Lex Visigothorum.docx
oblatio,Lex Visigothorum.docx
oblicus,Lex Visigothorum.docx
obligatio,Lex Visigothorum.docx
obligatus,Lex Visigothorum.docx
obligo,Lex Visigothorum.docx
oblino,Lex Visigothorum.docx
obnoxie,Lex Visigothorum.docx
obnoxius,Lex Visigothorum.docx
oborior,Lex Visigothorum.docx
obscuritas,Lex Visigothorum.docx
obsequium,Lex Visigothorum.docx
obsequor,Lex Visigothorum.docx
observantia,Lex Visigothorum.docx
observanties,Lex Visigothorum.docx
observatio,Lex Visigothorum.docx
observo,Lex Visigothorum.docx
obsigno,Lex Visigothorum.docx
obsisto,Lex Visigothorum.docx
obstinatio,Lex Visigothorum.docx
obstinatus,Lex Visigothorum.docx
obstringo,Lex Visigothorum.docx
obstruo,Lex Visigothorum.docx
obsum,Lex Visigothorum.docx
obtempero,Lex Visigothorum.docx
obtendo,Lex Visigothorum.docx
obtestatio,Lex Visigothorum.docx
obtestor,Lex Visigothorum.docx
obtineo,Lex Visigothorum.docx
obtutus,Lex Visigothorum.docx
obvio,Lex Visigothorum.docx
obvius,Lex Visigothorum.docx
occasio,Lex Visigothorum.docx
occido,Lex Visigothorum.docx
occisio,Lex Visigothorum.docx
occisor,Lex Visigothorum.docx
occulo,Lex Visigothorum.docx
occultator,Lex Visigothorum.docx
occulto,Lex Visigothorum.docx
occupatus,Lex Visigothorum.docx
occupo,Lex Visigothorum.docx
occurro,Lex Visigothorum.docx
octavae,Lex Visigothorum.docx
octavus,Lex Visigothorum.docx
octo,Lex Visigothorum.docx
oculus,Lex Visigothorum.docx
odibilis,Lex Visigothorum.docx
odio,Lex Visigothorum.docx
odium,Lex Visigothorum.docx
offendo,Lex Visigothorum.docx
offero,Lex Visigothorum.docx
officio,Lex Visigothorum.docx
officium,Lex Visigothorum.docx
oleo,Lex Visigothorum.docx
olim,Lex Visigothorum.docx
oliuetum,Lex Visigothorum.docx
oliva,Lex Visigothorum.docx
omitto,Lex Visigothorum.docx
omne,Lex Visigothorum.docx
omnimode,Lex Visigothorum.docx
omnimodus,Lex Visigothorum.docx
omnino,Lex Visigothorum.docx
omnis,Lex Visigothorum.docx
onus,Lex Visigothorum.docx
onustus,Lex Visigothorum.docx
opera,Lex Visigothorum.docx
operatio,Lex Visigothorum.docx
operatrix,Lex Visigothorum.docx
operor,Lex Visigothorum.docx
oporteo,Lex Visigothorum.docx
oportunitas,Lex Visigothorum.docx
oportunus,Lex Visigothorum.docx
opos,Lex Visigothorum.docx
oppignero,Lex Visigothorum.docx
oppono,Lex Visigothorum.docx
opportunus,Lex Visigothorum.docx
oppositio,Lex Visigothorum.docx
opprimo,Lex Visigothorum.docx
opprobrium,Lex Visigothorum.docx
oppugnatio,Lex Visigothorum.docx
oppugno,Lex Visigothorum.docx
optimas,Lex Visigothorum.docx
opto,Lex Visigothorum.docx
opulens,Lex Visigothorum.docx
opus,Lex Visigothorum.docx
oraculum,Lex Visigothorum.docx
oratio,Lex Visigothorum.docx
orator,Lex Visigothorum.docx
orbis,Lex Visigothorum.docx
ordinatim,Lex Visigothorum.docx
ordinatio,Lex Visigothorum.docx
ordinatus,Lex Visigothorum.docx
ordino,Lex Visigothorum.docx
ordo,Lex Visigothorum.docx
orior,Lex Visigothorum.docx
ornamentum,Lex Visigothorum.docx
ossum,Lex Visigothorum.docx
ostendo,Lex Visigothorum.docx
ostensio,Lex Visigothorum.docx
ostensus,Lex Visigothorum.docx
ostes,Lex Visigothorum.docx
ovis,Lex Visigothorum.docx
pabulum,Lex Visigothorum.docx
pacifico,Lex Visigothorum.docx
pacisco,Lex Visigothorum.docx
paciscor,Lex Visigothorum.docx
paco,Lex Visigothorum.docx
pactio,Lex Visigothorum.docx
pagina,Lex Visigothorum.docx
pala,Lex Visigothorum.docx
palatium,Lex Visigothorum.docx
pallium,Lex Visigothorum.docx
palor,Lex Visigothorum.docx
palus,Lex Visigothorum.docx
pando,Lex Visigothorum.docx
par,Lex Visigothorum.docx
parco,Lex Visigothorum.docx
parentalis,Lex Visigothorum.docx
parentela,Lex Visigothorum.docx
pareo,Lex Visigothorum.docx
pario,Lex Visigothorum.docx
pariter,Lex Visigothorum.docx
paro,Lex Visigothorum.docx
parricida,Lex Visigothorum.docx
parricidium,Lex Visigothorum.docx
pars,Lex Visigothorum.docx
particeps,Lex Visigothorum.docx
participatio,Lex Visigothorum.docx
participium,Lex Visigothorum.docx
partio,Lex Visigothorum.docx
partitudo,Lex Visigothorum.docx
parvitas,Lex Visigothorum.docx
parvulus,Lex Visigothorum.docx
parvum,Lex Visigothorum.docx
parvus,Lex Visigothorum.docx
pascalis,Lex Visigothorum.docx
pasco,Lex Visigothorum.docx
pascuosus,Lex Visigothorum.docx
pascuum,Lex Visigothorum.docx
passim,Lex Visigothorum.docx
passio,Lex Visigothorum.docx
patefacio,Lex Visigothorum.docx
pateo,Lex Visigothorum.docx
pater,Lex Visigothorum.docx
paternus,Lex Visigothorum.docx
patesco,Lex Visigothorum.docx
patior,Lex Visigothorum.docx
patria,Lex Visigothorum.docx
patriarcha,Lex Visigothorum.docx
patrimonium,Lex Visigothorum.docx
patrius,Lex Visigothorum.docx
patrocinium,Lex Visigothorum.docx
patrocinor,Lex Visigothorum.docx
patrona,Lex Visigothorum.docx
patronus,Lex Visigothorum.docx
patruelis,Lex Visigothorum.docx
patruus,Lex Visigothorum.docx
patulus,Lex Visigothorum.docx
pauca,Lex Visigothorum.docx
pauci,Lex Visigothorum.docx
paucus,Lex Visigothorum.docx
paueo,Lex Visigothorum.docx
pauidus,Lex Visigothorum.docx
paulum,Lex Visigothorum.docx
paulus,Lex Visigothorum.docx
pauper,Lex Visigothorum.docx
paupero,Lex Visigothorum.docx
paupertas,Lex Visigothorum.docx
pax,Lex Visigothorum.docx
peccatum,Lex Visigothorum.docx
pecco,Lex Visigothorum.docx
pecto,Lex Visigothorum.docx
pectus,Lex Visigothorum.docx
peculio,Lex Visigothorum.docx
peculium,Lex Visigothorum.docx
pecus,Lex Visigothorum.docx
pedis,Lex Visigothorum.docx
penetro,Lex Visigothorum.docx
penis,Lex Visigothorum.docx
penitus,Lex Visigothorum.docx
pensio,Lex Visigothorum.docx
penso,Lex Visigothorum.docx
penum,Lex Visigothorum.docx
penuria,Lex Visigothorum.docx
peractio,Lex Visigothorum.docx
perago,Lex Visigothorum.docx
percello,Lex Visigothorum.docx
percipio,Lex Visigothorum.docx
percommodus,Lex Visigothorum.docx
percussio,Lex Visigothorum.docx
percussor,Lex Visigothorum.docx
percussus,Lex Visigothorum.docx
percutio,Lex Visigothorum.docx
perditio,Lex Visigothorum.docx
perditus,Lex Visigothorum.docx
perdo,Lex Visigothorum.docx
perduco,Lex Visigothorum.docx
perduro,Lex Visigothorum.docx
peregrinatio,Lex Visigothorum.docx
peregrinus,Lex Visigothorum.docx
peremptio,Lex Visigothorum.docx
perennis,Lex Visigothorum.docx
perenniter,Lex Visigothorum.docx
pereo,Lex Visigothorum.docx
perfecte,Lex Visigothorum.docx
perfectio,Lex Visigothorum.docx
perfectus,Lex Visigothorum.docx
perfero,Lex Visigothorum.docx
perficio,Lex Visigothorum.docx
perfidia,Lex Visigothorum.docx
perfidus,Lex Visigothorum.docx
pergo,Lex Visigothorum.docx
perhibeo,Lex Visigothorum.docx
perhorresco,Lex Visigothorum.docx
periculum,Lex Visigothorum.docx
perimo,Lex Visigothorum.docx
peritia,Lex Visigothorum.docx
peritus,Lex Visigothorum.docx
perjurium,Lex Visigothorum.docx
perjuro,Lex Visigothorum.docx
perjurus,Lex Visigothorum.docx
perlino,Lex Visigothorum.docx
permaneo,Lex Visigothorum.docx
permisceo,Lex Visigothorum.docx
permissio,Lex Visigothorum.docx
permissus,Lex Visigothorum.docx
permitto,Lex Visigothorum.docx
permixtio,Lex Visigothorum.docx
permoveo,Lex Visigothorum.docx
perpendo,Lex Visigothorum.docx
perpetim,Lex Visigothorum.docx
perpetior,Lex Visigothorum.docx
perpetratio,Lex Visigothorum.docx
perpetro,Lex Visigothorum.docx
perpetue,Lex Visigothorum.docx
perpetuo,Lex Visigothorum.docx
perpetuus,Lex Visigothorum.docx
perquam,Lex Visigothorum.docx
perquiro,Lex Visigothorum.docx
perquisitio,Lex Visigothorum.docx
perscribo,Lex Visigothorum.docx
persequor,Lex Visigothorum.docx
persevero,Lex Visigothorum.docx
persisto,Lex Visigothorum.docx
persolvo,Lex Visigothorum.docx
persona,Lex Visigothorum.docx
persono,Lex Visigothorum.docx
personus,Lex Visigothorum.docx
perspicuus,Lex Visigothorum.docx
perstringo,Lex Visigothorum.docx
persuadeo,Lex Visigothorum.docx
persuasio,Lex Visigothorum.docx
persuo,Lex Visigothorum.docx
pertendo,Lex Visigothorum.docx
pertero,Lex Visigothorum.docx
pertimesco,Lex Visigothorum.docx
pertinaciter,Lex Visigothorum.docx
pertineo,Lex Visigothorum.docx
pertracto,Lex Visigothorum.docx
pertranseo,Lex Visigothorum.docx
pervado,Lex Visigothorum.docx
pervagatio,Lex Visigothorum.docx
pervagor,Lex Visigothorum.docx
pervasio,Lex Visigothorum.docx
pervasor,Lex Visigothorum.docx
pervenio,Lex Visigothorum.docx
perverse,Lex Visigothorum.docx
perversitas,Lex Visigothorum.docx
perversum,Lex Visigothorum.docx
perversus,Lex Visigothorum.docx
perverto,Lex Visigothorum.docx
pervicax,Lex Visigothorum.docx
pestis,Lex Visigothorum.docx
petitio,Lex Visigothorum.docx
petitor,Lex Visigothorum.docx
petitus,Lex Visigothorum.docx
peto,Lex Visigothorum.docx
petra,Lex Visigothorum.docx
picea,Lex Visigothorum.docx
pictus,Lex Visigothorum.docx
pie,Lex Visigothorum.docx
pignero,Lex Visigothorum.docx
pignus,Lex Visigothorum.docx
pio,Lex Visigothorum.docx
piscis,Lex Visigothorum.docx
pius,Lex Visigothorum.docx
placeo,Lex Visigothorum.docx
plaga,Lex Visigothorum.docx
plagiator,Lex Visigothorum.docx
plagio,Lex Visigothorum.docx
planto,Lex Visigothorum.docx
plasmatio,Lex Visigothorum.docx
platea,Lex Visigothorum.docx
plaustrum,Lex Visigothorum.docx
plebeius,Lex Visigothorum.docx
plebes,Lex Visigothorum.docx
plebs,Lex Visigothorum.docx
plecto,Lex Visigothorum.docx
plene,Lex Visigothorum.docx
plenitudo,Lex Visigothorum.docx
plenum,Lex Visigothorum.docx
plenus,Lex Visigothorum.docx
plerique,Lex Visigothorum.docx
plerumque,Lex Visigothorum.docx
pluris,Lex Visigothorum.docx
plus,Lex Visigothorum.docx
pluuia,Lex Visigothorum.docx
poculum,Lex Visigothorum.docx
polleo,Lex Visigothorum.docx
pollex,Lex Visigothorum.docx
polliceor,Lex Visigothorum.docx
polluo,Lex Visigothorum.docx
pollutio,Lex Visigothorum.docx
pollutus,Lex Visigothorum.docx
pomarium,Lex Visigothorum.docx
pomerium,Lex Visigothorum.docx
pomifer,Lex Visigothorum.docx
pomum,Lex Visigothorum.docx
pondus,Lex Visigothorum.docx
pono,Lex Visigothorum.docx
pontifex,Lex Visigothorum.docx
populatio,Lex Visigothorum.docx
populo,Lex Visigothorum.docx
populus,Lex Visigothorum.docx
por,Lex Visigothorum.docx
porca,Lex Visigothorum.docx
porcina,Lex Visigothorum.docx
porcus,Lex Visigothorum.docx
porrigo,Lex Visigothorum.docx
portio,Lex Visigothorum.docx
porto,Lex Visigothorum.docx
posco,Lex Visigothorum.docx
possessio,Lex Visigothorum.docx
possessor,Lex Visigothorum.docx
possibilis,Lex Visigothorum.docx
possibilitas,Lex Visigothorum.docx
possideo,Lex Visigothorum.docx
possum,Lex Visigothorum.docx
post,Lex Visigothorum.docx
postea,Lex Visigothorum.docx
posteaquam,Lex Visigothorum.docx
posteritas,Lex Visigothorum.docx
posterus,Lex Visigothorum.docx
postmodum,Lex Visigothorum.docx
postquam,Lex Visigothorum.docx
postremus,Lex Visigothorum.docx
postulo,Lex Visigothorum.docx
postumus,Lex Visigothorum.docx
potens,Lex Visigothorum.docx
potentialiter,Lex Visigothorum.docx
poterium,Lex Visigothorum.docx
potestas,Lex Visigothorum.docx
potio,Lex Visigothorum.docx
potiono,Lex Visigothorum.docx
potis,Lex Visigothorum.docx
poto,Lex Visigothorum.docx
potus,Lex Visigothorum.docx
praebeo,Lex Visigothorum.docx
praecipio,Lex Visigothorum.docx
praejudicium,Lex Visigothorum.docx
praelium,Lex Visigothorum.docx
praes,Lex Visigothorum.docx
praestitus,Lex Visigothorum.docx
praesto,Lex Visigothorum.docx
praesum,Lex Visigothorum.docx
praesumo,Lex Visigothorum.docx
praeter,Lex Visigothorum.docx
pragma,Lex Visigothorum.docx
pratum,Lex Visigothorum.docx
praue,Lex Visigothorum.docx
prauitas,Lex Visigothorum.docx
prauus,Lex Visigothorum.docx
precarius,Lex Visigothorum.docx
premo,Lex Visigothorum.docx
prendo,Lex Visigothorum.docx
presbyter,Lex Visigothorum.docx
pretiosus,Lex Visigothorum.docx
pretium,Lex Visigothorum.docx
prex,Lex Visigothorum.docx
pridem,Lex Visigothorum.docx
prima,Lex Visigothorum.docx
primas,Lex Visigothorum.docx
primitus,Lex Visigothorum.docx
primordium,Lex Visigothorum.docx
princeps,Lex Visigothorum.docx
principalis,Lex Visigothorum.docx
principaliter,Lex Visigothorum.docx
principatus,Lex Visigothorum.docx
principium,Lex Visigothorum.docx
prior,Lex Visigothorum.docx
priores,Lex Visigothorum.docx
prisce,Lex Visigothorum.docx
pristinus,Lex Visigothorum.docx
priuatus,Lex Visigothorum.docx
priuilegium,Lex Visigothorum.docx
priuo,Lex Visigothorum.docx
prius,Lex Visigothorum.docx
priusquam,Lex Visigothorum.docx
privatim,Lex Visigothorum.docx
pro,Lex Visigothorum.docx
proamita,Lex Visigothorum.docx
proauia,Lex Visigothorum.docx
proauus,Lex Visigothorum.docx
proavunculus,Lex Visigothorum.docx
probabiliter,Lex Visigothorum.docx
probatio,Lex Visigothorum.docx
probation,Lex Visigothorum.docx
probatus,Lex Visigothorum.docx
probito,Lex Visigothorum.docx
probo,Lex Visigothorum.docx
procedo,Lex Visigothorum.docx
proclamo,Lex Visigothorum.docx
procreatio,Lex Visigothorum.docx
procreo,Lex Visigothorum.docx
procul,Lex Visigothorum.docx
procurator,Lex Visigothorum.docx
procuro,Lex Visigothorum.docx
prodeo,Lex Visigothorum.docx
prodico,Lex Visigothorum.docx
prodo,Lex Visigothorum.docx
produco,Lex Visigothorum.docx
profanatio,Lex Visigothorum.docx
profano,Lex Visigothorum.docx
profanus,Lex Visigothorum.docx
profectio,Lex Visigothorum.docx
profectus,Lex Visigothorum.docx
profero,Lex Visigothorum.docx
professio,Lex Visigothorum.docx
proficio,Lex Visigothorum.docx
proficiscor,Lex Visigothorum.docx
profiteor,Lex Visigothorum.docx
profligatio,Lex Visigothorum.docx
profligo,Lex Visigothorum.docx
profugus,Lex Visigothorum.docx
progenies,Lex Visigothorum.docx
progeno,Lex Visigothorum.docx
progigno,Lex Visigothorum.docx
progredior,Lex Visigothorum.docx
progressio,Lex Visigothorum.docx
prohibeo,Lex Visigothorum.docx
proicio,Lex Visigothorum.docx
proinde,Lex Visigothorum.docx
prolato,Lex Visigothorum.docx
proles,Lex Visigothorum.docx
prolixus,Lex Visigothorum.docx
proloquor,Lex Visigothorum.docx
promatertera,Lex Visigothorum.docx
promereo,Lex Visigothorum.docx
promissio,Lex Visigothorum.docx
promissum,Lex Visigothorum.docx
promissus,Lex Visigothorum.docx
promitto,Lex Visigothorum.docx
promo,Lex Visigothorum.docx
promoueo,Lex Visigothorum.docx
promtus,Lex Visigothorum.docx
promulgatio,Lex Visigothorum.docx
promulgo,Lex Visigothorum.docx
pronepos,Lex Visigothorum.docx
proneptis,Lex Visigothorum.docx
pronis,Lex Visigothorum.docx
pronus,Lex Visigothorum.docx
propagatio,Lex Visigothorum.docx
propago,Lex Visigothorum.docx
propalo,Lex Visigothorum.docx
propatruus,Lex Visigothorum.docx
prope,Lex Visigothorum.docx
propero,Lex Visigothorum.docx
propheta,Lex Visigothorum.docx
propinque,Lex Visigothorum.docx
propinquitas,Lex Visigothorum.docx
propinquo,Lex Visigothorum.docx
propinquum,Lex Visigothorum.docx
propinquus,Lex Visigothorum.docx
propitius,Lex Visigothorum.docx
propono,Lex Visigothorum.docx
propositio,Lex Visigothorum.docx
proprie,Lex Visigothorum.docx
proprietas,Lex Visigothorum.docx
proprium,Lex Visigothorum.docx
proprius,Lex Visigothorum.docx
propter,Lex Visigothorum.docx
propterea,Lex Visigothorum.docx
propulso,Lex Visigothorum.docx
prorsus,Lex Visigothorum.docx
prosapies,Lex Visigothorum.docx
prosecutor,Lex Visigothorum.docx
prosequor,Lex Visigothorum.docx
prosperitas,Lex Visigothorum.docx
prospicio,Lex Visigothorum.docx
prosum,Lex Visigothorum.docx
protelo,Lex Visigothorum.docx
protendo,Lex Visigothorum.docx
proterve,Lex Visigothorum.docx
protesto,Lex Visigothorum.docx
protinus,Lex Visigothorum.docx
protraho,Lex Visigothorum.docx
prouenio,Lex Visigothorum.docx
prouideo,Lex Visigothorum.docx
prouidus,Lex Visigothorum.docx
prouiso,Lex Visigothorum.docx
prouoco,Lex Visigothorum.docx
prout,Lex Visigothorum.docx
providens,Lex Visigothorum.docx
provincia,Lex Visigothorum.docx
provincialis,Lex Visigothorum.docx
publica,Lex Visigothorum.docx
publicater,Lex Visigothorum.docx
publice,Lex Visigothorum.docx
publico,Lex Visigothorum.docx
publicum,Lex Visigothorum.docx
publicus,Lex Visigothorum.docx
pudicitia,Lex Visigothorum.docx
pudor,Lex Visigothorum.docx
puella,Lex Visigothorum.docx
puellula,Lex Visigothorum.docx
puellus,Lex Visigothorum.docx
puer,Lex Visigothorum.docx
